date,longitude,latitude,rainfall_mm
2024-07-10,81.625,16.625,88.17
2024-07-10,81.875,16.625,73.03
2024-07-10,82.125,16.625,50.12
2024-07-10,73.375,16.875,52.59
2024-07-10,73.625,16.875,30.15
2024-07-10,73.875,16.875,36.3
2024-07-10,74.125,16.875,21.32
2024-07-10,74.375,16.875,15.5
2024-07-10,74.625,16.875,5.9
2024-07-10,74.875,16.875,15.25
2024-07-10,75.125,16.875,14.16
2024-07-10,75.375,16.875,9.15
2024-07-10,75.625,16.875,7.94
2024-07-10,75.875,16.875,6.75
2024-07-10,76.125,16.875,0.0
2024-07-10,76.375,16.875,17.5
2024-07-10,76.625,16.875,9.48
2024-07-10,76.875,16.875,0.0
2024-07-10,77.125,16.875,2.42
2024-07-10,77.375,16.875,5.51
2024-07-10,77.625,16.875,4.05
2024-07-10,77.875,16.875,5.44
2024-07-10,78.125,16.875,8.13
2024-07-10,78.375,16.875,0.86
2024-07-10,78.625,16.875,0.55
2024-07-10,78.875,16.875,0.0
2024-07-10,79.125,16.875,0.0
2024-07-10,79.375,16.875,16.01
2024-07-10,79.625,16.875,15.18
2024-07-10,79.875,16.875,4.15
2024-07-10,80.125,16.875,19.65
2024-07-10,80.375,16.875,25.38
2024-07-10,80.625,16.875,34.73
2024-07-10,80.875,16.875,48.03
2024-07-10,81.125,16.875,51.31
2024-07-10,81.375,16.875,46.3
2024-07-10,81.625,16.875,44.1
2024-07-10,81.875,16.875,52.18
2024-07-10,82.125,16.875,17.0
2024-07-10,82.375,16.875,12.3
2024-07-10,73.375,17.125,21.1
2024-07-10,73.625,17.125,38.52
2024-07-10,73.875,17.125,20.69
2024-07-10,74.125,17.125,6.79
2024-07-10,74.375,17.125,3.88
2024-07-10,74.625,17.125,20.52
2024-07-10,74.875,17.125,8.6
2024-07-10,75.125,17.125,8.94
2024-07-10,75.375,17.125,7.68
2024-07-10,75.625,17.125,3.13
2024-07-10,75.875,17.125,5.54
2024-07-10,76.125,17.125,3.26
2024-07-10,76.375,17.125,15.96
2024-07-10,76.625,17.125,1.51
2024-07-10,76.875,17.125,0.4
2024-07-10,77.125,17.125,3.47
2024-07-10,77.375,17.125,3.48
2024-07-10,77.625,17.125,0.0
2024-07-10,77.875,17.125,0.71
2024-07-10,78.125,17.125,0.24
2024-07-10,78.375,17.125,0.2
2024-07-10,78.625,17.125,0.0
2024-07-10,78.875,17.125,0.0
2024-07-10,79.125,17.125,0.28
